'[3:4]',1
'[4:5]',1
'[6:7]',1
'[8:9]',2
'[9:10]',0
'[11:12]',0
'[13:14]',0
'[14:15]',0
'[16:17]',0
'[18:19]',0
'[19:20]',0
'[21:22]',0
'[22:23]',0
'[24:25]',0
'[26:27]',0
'[27:28]',0
'[29:30]',0
'[31:32]',0
'[32:33]',0
'[34:35]',0
'[36:37]',1
